"ID","Key","Value"
"id-e35b126d1cc642b39386e8c881523a51","Code","C.B.1.2"
"id-e35b126d1cc642b39386e8c881523a51","Name (en)","Agree reconstruction"
"id-c8fa037bb4b84ababc9828856d17e667","Level","2"
"id-c8fa037bb4b84ababc9828856d17e667","Code","C.G.2.2"
"id-c8fa037bb4b84ababc9828856d17e667","Name (en)","Answer market questions about energy allocation"
"id-ab5411b18f7b4dc09eee9957cd8d0709","Code","C.A.3.1"
"id-ab5411b18f7b4dc09eee9957cd8d0709","Name (en)","Integrate connection into energy grid"
"id-ab5411b18f7b4dc09eee9957cd8d0709","Level","2"
"id-4194dc7a72b045e98e69197ba26e0b7b","Level","2"
"id-4194dc7a72b045e98e69197ba26e0b7b","Code","C.D2.4.1"
"id-4194dc7a72b045e98e69197ba26e0b7b","Name (en)","Direct disturbance recovery work"
"id-907ae23cd9de4bb2b5aa0871356a0af3","Name (en)","Direct grid adjustment work"
"id-907ae23cd9de4bb2b5aa0871356a0af3","Code","C.C.3.1"
"id-907ae23cd9de4bb2b5aa0871356a0af3","Level","2"
"id-718338","Code","C.6.1"
"id-718338","Level","2"
"id-718338","Name (en)","Serve market parties and maintain relations"
"id-718338","Documentation (en)","The ability to serve energy market parties, so that they can participate in the market processes, and maintain relations between them."
"id-711318","Code","C.2.1"
"id-711318","Level","2"
"id-711318","Name (en)","Realise energy transport"
"id-711318","Documentation (en)","The ability to determine and coordinate supply and demand of energy in the moment."
"id-3d36eb58d16d4da09ccade840111e48d","Level","2"
"id-3d36eb58d16d4da09ccade840111e48d","Code","C.D1.4.1"
"id-3d36eb58d16d4da09ccade840111e48d","Name (en)","Serve customer for maintenance"
"id-736046","Level","2"
"id-736046","Name (en)","Facility product"
"id-736160","Level","2"
"id-736160","Name (en)","Business strategy"
"id-eaaff986e07f42e98cf8bfd9af167a0c","Level","2"
"id-eaaff986e07f42e98cf8bfd9af167a0c","Code","C.H.1.2"
"id-eaaff986e07f42e98cf8bfd9af167a0c","Name (en)","Agree data product"
"id-b0955813c38d49e7bf82db95b48b7fdd","Level","2"
"id-b0955813c38d49e7bf82db95b48b7fdd","Code","C.D1.3.1"
"id-b0955813c38d49e7bf82db95b48b7fdd","Name (en)","Include replacement due to maintenance in energy transport management"
"id-567011b675064e3a92984672562c0813","Level","2"
"id-567011b675064e3a92984672562c0813","Code","C.F.4.1"
"id-567011b675064e3a92984672562c0813","Name (en)","Determine transport problems and residual capacity"
"id-711282","Code","C.5.2"
"id-711282","Level","2"
"id-711282","Name (en)","Direct work execution"
"id-711282","Documentation (en)","The ability to direct work execution on energy grids."
"id-718838","Code","E.2.2"
"id-718838","Level","2"
"id-718838","Name (en)","Manage data"
"id-718838","Documentation (en)","The ability to manage data."
"id-711339","Code","C.3.3"
"id-711339","Level","2"
"id-711339","Name (en)","Establish energy grid guidelines and patterns"
"id-711339","Documentation (en)","The ability to translate laws and regulations, safety and environmental requirements into guidelines, policies and implementation patterns for the energy grids and to have them applied."
"id-feded690ced34b398739f333ed3a29d9","Level","2"
"id-feded690ced34b398739f333ed3a29d9","Code","C.C.2.1"
"id-feded690ced34b398739f333ed3a29d9","Name (en)","Determine and integrate grid adjustment into energy grid"
"id-711331","Code","C.1.3"
"id-711331","Level","2"
"id-711331","Name (en)","Invoice and collect"
"id-711331","Documentation (en)","The ability to create and send invoices and collect payments."
"id-718837","Code","E.2.1"
"id-718837","Level","2"
"id-718837","Name (en)","Manage processes"
"id-718837","Documentation (en)","The ability to control processes. This also includes defining, continuously improving and orchestrating the processes. Processes include the value stream/chain processes, main processes, business processes and work processes."
"id-736545","Code","E.4.2"
"id-736545","Level","2"
"id-736545","Name (en)","Realise and deploy digital products"
"id-736545","Documentation (en)","The ability to realise and deploy digital products. (IT4IT - Requirement to Deploy)"
"id-736304","Code","E.5.1"
"id-736304","Level","2"
"id-736304","Name (en)","Develop and manage goods and services strategy and plans"
"id-736304","Documentation (en)","The ability to develop and manage goods and services strategy and plans."
"id-af461937c9284dbfac6a8f70ee9294cf","Level","2"
"id-af461937c9284dbfac6a8f70ee9294cf","Code","C.D2.2.1"
"id-af461937c9284dbfac6a8f70ee9294cf","Name (en)","Measure disturbance"
"id-718845","Code","E.5.2"
"id-718845","Level","2"
"id-718845","Name (en)","Establish and monitor contracts with suppliers"
"id-718845","Documentation (en)","The ability to establish and monitor agreements with suppliers. This also includes orders placed within agreements."
"id-711323","Code","C.2.3"
"id-711323","Level","2"
"id-711323","Name (en)","Create transport and switching plans"
"id-711323","Documentation (en)","The ability to plan energy transport and align operations with safety, operational and timeliness requirements"
"id-736170","Level","2"
"id-736170","Name (en)","Digital product release"
"id-718828","Code","E.7.2"
"id-718828","Level","2"
"id-718828","Name (en)","Acquire and manage financial assets and liquidity"
"id-718828","Documentation (en)","The ability to acquire and manage financial assets and liquidity. This includes treasury."
"id-d2d0d0e83b98409781b0936ef08b8feb","Level","2"
"id-d2d0d0e83b98409781b0936ef08b8feb","Code","C.B.2.1"
"id-d2d0d0e83b98409781b0936ef08b8feb","Name (en)","Manage reconstruction of the energy network"
"id-729667","Level","2"
"id-729667","Name (en)","Market participant"
"id-fc179dbd8be34d2fbd31307f7735e246","Code","C.A.2.1"
"id-fc179dbd8be34d2fbd31307f7735e246","Name (en)","Incorporate connection into market processes"
"id-fc179dbd8be34d2fbd31307f7735e246","Level","2"
"id-0d6a9fc7c1cd418c8f8a1669a7b93e2d","Level","2"
"id-0d6a9fc7c1cd418c8f8a1669a7b93e2d","Code","C.F.2.2"
"id-0d6a9fc7c1cd418c8f8a1669a7b93e2d","Name (en)","Determine energy exchange"
"id-729673","Level","2"
"id-729673","Name (en)","Grid operator data provision"
"id-736306","Code","E.3.2"
"id-736306","Level","2"
"id-736306","Name (en)","Onboard and offboard employees"
"id-736306","Documentation (en)","The ability to onboard and offboard employees."
"id-718383","Code","C.6.3"
"id-718383","Level","2"
"id-718383","Name (en)","Perform/facilitate market processes"
"id-718383","Documentation (en)","The ability to perform/facilitate market processes."
"id-c56e023300a646578217b1bfc11e16e3","Level","2"
"id-c56e023300a646578217b1bfc11e16e3","Code","C.C.1.1"
"id-c56e023300a646578217b1bfc11e16e3","Name (en)","Interact about grid adjustment"
"id-eefee170ec804784b676dcaea6105e26","Code","C.A.5.1"
"id-eefee170ec804784b676dcaea6105e26","Name (en)","Include connection in energy transport control"
"id-eefee170ec804784b676dcaea6105e26","Level","2"
"id-736116","Level","2"
"id-736116","Name (en)","Stakeholder alignment"
"id-736096","Level","2"
"id-736096","Name (en)","Process"
"id-711280","Code","C.5.4"
"id-711280","Level","2"
"id-711280","Name (en)","Facilitate work"
"id-711280","Documentation (en)","The ability to facilitate work on energy grids, so that this can be executed."
"id-b1c641d5077648f09a301bcfe229d83e","Level","2"
"id-b1c641d5077648f09a301bcfe229d83e","Code","C.D2.1.2"
"id-b1c641d5077648f09a301bcfe229d83e","Name (en)","Determine disturbance compensation"
"id-736075","Level","2"
"id-736075","Name (en)","Worker agreement"
"id-472730656eff4dc89e2e8fd6fa439358","Level","2"
"id-472730656eff4dc89e2e8fd6fa439358","Code","C.E.1.2"
"id-472730656eff4dc89e2e8fd6fa439358","Name (en)","Agree capacity service"
"id-4d59cb69b55b44dd92f72fa8b1771e40","Level","2"
"id-4d59cb69b55b44dd92f72fa8b1771e40","Code","C.E.3.2"
"id-4d59cb69b55b44dd92f72fa8b1771e40","Name (en)","Realise energy transport for transport capacity problem"
"id-a5160a78a9cb47bf890e8553bd7f4d75","Level","2"
"id-a5160a78a9cb47bf890e8553bd7f4d75","Code","C.E.4.2"
"id-a5160a78a9cb47bf890e8553bd7f4d75","Name (en)","Handle use of adjustable power"
"id-729580","Level","2"
"id-729580","Name (en)","Grid strategy"
"id-0d5bad4a78e84358bfdd4ed4d274c15d","Level","2"
"id-0d5bad4a78e84358bfdd4ed4d274c15d","Code","C.D2.4.2"
"id-0d5bad4a78e84358bfdd4ed4d274c15d","Name (en)","Perform disturbance recovery work"
"id-711284","Code","C.1.1"
"id-711284","Level","2"
"id-711284","Name (en)","Serve customers and maintain relations"
"id-711284","Documentation (en)","The ability to serve customers and maintain relationships to customers"
"id-711321","Code","C.3.1"
"id-711321","Level","2"
"id-711321","Name (en)","Expand, replace and renew energy grids"
"id-711321","Documentation (en)","The ability to define work for adjustments to the energy grids in order to keep the grids future proof. Amongst others the development of primary, secondary, tertiary, and telecoms grid components."
"id-10c4b06b69474fd98275d80c4251be7f","Level","2"
"id-10c4b06b69474fd98275d80c4251be7f","Code","C.G.1.1"
"id-10c4b06b69474fd98275d80c4251be7f","Name (en)","Measure energy consumption and input"
"id-736318","Code","E.4.1"
"id-736318","Level","2"
"id-736318","Name (en)","Develop digital technology strategy and manage digital product portfolio"
"id-736318","Documentation (en)","The ability to develop digital technology strategy and manage the portfolio of digital products. Developing a digital product portfolio takes place as part of the changes in E.1.3. are managed. (IT4IT Strategy to Portfolio)"
"id-c9e74e0120d54b34abf6aae3713c01a0","Level","2"
"id-c9e74e0120d54b34abf6aae3713c01a0","Code","C.G.2.1"
"id-c9e74e0120d54b34abf6aae3713c01a0","Name (en)","Determine energy exchange"
"id-729643","Level","2"
"id-729643","Name (en)","Customer invoice"
"id-736411","Code","E.7.3"
"id-736411","Level","2"
"id-736411","Name (en)","Manage financial transactions and ledger"
"id-736411","Documentation (en)","The ability to process events financially (journal entry) and manage balances (general ledger)."
"id-f68b183753534e779d96cac4bb468ea1","Level","2"
"id-f68b183753534e779d96cac4bb468ea1","Code","C.E.1.1"
"id-f68b183753534e779d96cac4bb468ea1","Name (en)","Serve customer for capacity service"
"id-736290","Code","E.1.4"
"id-736290","Level","2"
"id-736290","Name (en)","Ensure business continuity and compliance"
"id-736290","Documentation (en)","The ability to establish, monitor and manage frameworks and risks by, among other things, monitoring compliance and introducing policies."
"id-cde29c48ffa14f1e92da7b2188550a57","Level","2"
"id-cde29c48ffa14f1e92da7b2188550a57","Code","C.D2.3.2"
"id-cde29c48ffa14f1e92da7b2188550a57","Name (en)","Include replacement through disturbance recovery in energy transport control"
"id-fcaf4cdc450d47c69a9b0ac8a31e16c0","Level","2"
"id-fcaf4cdc450d47c69a9b0ac8a31e16c0","Code","C.D1.1.2"
"id-fcaf4cdc450d47c69a9b0ac8a31e16c0","Name (en)","Integrate replacement through maintenance into energy network"
"id-b1fd10d04a9241d5af8b55581748b17a","Level","2"
"id-b1fd10d04a9241d5af8b55581748b17a","Code","C.E.4.3"
"id-b1fd10d04a9241d5af8b55581748b17a","Name (en)","Serve market party for capacity service"
"id-711316","Code","C.5.1"
"id-711316","Level","2"
"id-711316","Name (en)","Create and maintain work portfolio"
"id-711316","Documentation (en)","The ability to prepare and maintain a portfolio for work on energy grids."
"id-ecebf67d8ec04aefb71d2b2d02e20dfe","Level","2"
"id-ecebf67d8ec04aefb71d2b2d02e20dfe","Code","C.E.4.1"
"id-ecebf67d8ec04aefb71d2b2d02e20dfe","Name (en)","Prepare use of adjustable power"
"id-607c49cd1dc24bec8828a8bb4a680a41","Code","C.A.4.2"
"id-607c49cd1dc24bec8828a8bb4a680a41","Name (en)","Perform connection work"
"id-607c49cd1dc24bec8828a8bb4a680a41","Level","2"
"id-6af315d2c5e94d78ac67915e232f1704","Code","C.A.1.3"
"id-6af315d2c5e94d78ac67915e232f1704","Name (en)","Invoice and collect connection"
"id-6af315d2c5e94d78ac67915e232f1704","Level","2"
"id-db84f7346f554c89a24107f5175936dd","Level","2"
"id-db84f7346f554c89a24107f5175936dd","Code","C.C.4.1"
"id-db84f7346f554c89a24107f5175936dd","Name (en)","Include grid adjustment in energy transport management"
"id-718820","Code","E.1.3"
"id-718820","Level","2"
"id-718820","Name (en)","Manage enterprise transformation"
"id-718820","Documentation (en)","The ability to drive the transformation of the business design. This leads to new properties of business capabilities or new business capabilities that comply with principles and guidelines to be successful in the long term. This main capability also includes realizing research and innovations that support the transformations."
"id-2cbe9677b80a4ff28e98beeddbaaaa1e","Level","2"
"id-2cbe9677b80a4ff28e98beeddbaaaa1e","Code","C.C.3.2"
"id-2cbe9677b80a4ff28e98beeddbaaaa1e","Name (en)","Perform netwerk adjustment work"
"id-711342","Code","C.3.2"
"id-711342","Level","2"
"id-711342","Name (en)","Maintain energy grids"
"id-711342","Documentation (en)","The ability to define activities that keep the energy grids available based on grid condition related to agreed performance."
"id-736031","Level","2"
"id-736031","Name (en)","Finance strategy"
"id-736164","Level","2"
"id-736164","Name (en)","Digital product"
"id-93b3a4cb7f6243688b5a8ce80ed13eda","Level","2"
"id-93b3a4cb7f6243688b5a8ce80ed13eda","Code","C.D2.3.1"
"id-93b3a4cb7f6243688b5a8ce80ed13eda","Name (en)","Restore energy transport"
"id-729618","Level","2"
"id-729618","Name (en)","Work portfolio"
"id-736449","Code","E.6.1"
"id-736449","Level","2"
"id-736449","Name (en)","Manage real estate"
"id-736449","Documentation (en)","The ability to manage company buildings and facilities."
"id-3c5a9aa8e51d4d8e8453444a74f4c5d9","Level","2"
"id-3c5a9aa8e51d4d8e8453444a74f4c5d9","Code","C.G.3.1"
"id-3c5a9aa8e51d4d8e8453444a74f4c5d9","Name (en)","Compensate for grid losses"
"id-b733b2f4f6bb4b9c944179f726056785","Level","2"
"id-b733b2f4f6bb4b9c944179f726056785","Code","C.D1.2.2"
"id-b733b2f4f6bb4b9c944179f726056785","Name (en)","Perform maintenance work"
"id-736308","Code","E.4.4"
"id-736308","Level","2"
"id-736308","Name (en)","Assure Digital products"
"id-736308","Documentation (en)","The ability to assure digital products. This includes monitoring performance agreements. (IT4IT Detect to Correct)"
"id-7255a87203b34be8a6a65c1a5db2f222","Name (en)","Direct reconstruction work"
"id-7255a87203b34be8a6a65c1a5db2f222","Code","C.B.3.1"
"id-7255a87203b34be8a6a65c1a5db2f222","Level","2"
"id-f668ee46ff17448e9f9801c17eabc6ed","Level","2"
"id-f668ee46ff17448e9f9801c17eabc6ed","Code","C.F.1.3"
"id-f668ee46ff17448e9f9801c17eabc6ed","Name (en)","Invoice and collect energy transport"
"id-469961","Level","3"
"id-469961","Name (en)","Quality bottleneck"
"id-469961","Source","knelpunt (Regeling investeringsplan en kwaliteit elektriciteit en gas)"
"id-469961","Search term","kwaliteitsrisico"
"id-478409","Level","3"
"id-478409","Name (en)","Market participant"
"id-478409","Source","marktdeelnemer (Energiewet)"
"id-478409","Search term","marktdeelnemer"
"id-478409","Search term","energieleverancier (LV)"
"id-478409","Search term","netbeheerder (NB)"
"id-478409","Search term","programmaverantwoordelijke (PV)"
"id-478409","Search term","meetverantwoordelijke (MV)"
"id-478409","Search term","aggregator"
"id-478409","Search term","balancing responsible party (BRP)"
"id-478409","Search term","balancing service provider (BSP)"
"id-478409","Search term","congestion service provider (CSP)"
"id-478409","Search term","overige dienstenaanbieder (ODA)"
"id-478409","Note","Onder marktpartijen verstaan we niet de afnemers of toezichthouders van de energiemarkt. Een marktpartij die een overeenkomst aangaat met een specifieke netbeheerder (voor bijvoorbeeld redispatchcapaciteit), doet dat in de rol van klant."
"id-478409","Search term","onafhankelijke dienstenaanbieder (ODA)"
"id-736152","Level","3"
"id-736152","Name (en)","Change initiative"
"id-736152","Search term","project"
"id-736152","Search term","epic"
"id-736152","Search term","backlog"
"id-736152","Search term","feature"
"id-736152","Search term","story"
"id-736152","Search term","enabler"
"id-06e817b3380649d49850537eb6ca1e4b","Level","3"
"id-06e817b3380649d49850537eb6ca1e4b","Code","C.F.2.2.1"
"id-06e817b3380649d49850537eb6ca1e4b","Name (en)","Determine energy exchange"
